id,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
10067,Muscisaxicola occipitalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,Contopus cinereus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,Contopus punensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,Contopus bogotensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,Sericulus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,Amytornis textilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,Amytornis modestus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,Lichmera indistincta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,Entomyzon cyanotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,Entomyzon albipennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,Melithreptus lunatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,Melithreptus chloropsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,Gymnomyza viridis,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
10080,Gymnomyza brunneirostris,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
10081,Foulehaio carunculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,Foulehaio taviunensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,Foulehaio procerior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10084,Philemon moluccensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10085,Philemon plumigenis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10086,Myzomela eques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,Myzomela cineracea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10088,Myzomela obscura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10089,Myzomela rubrobrunnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090,Myzomela simplex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,Myzomela rubrotincta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10092,Myzomela cruentata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,Myzomela erythrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,Myzomela chloroptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10095,Myzomela batjanensis,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10096,Myzomela rosenbergii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10097,Myzomela longirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,Melipotes fumigatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10099,Gerygone flavolateralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,Gerygone citrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,Calamanthus campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,Calamanthus montanellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,Daphoenositta chrysoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,Daphoenositta papuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,Pitohui kirhocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,Pitohui uropygialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,Pitohui cerviniventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,Oriolus melanotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10109,Oriolus finschi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110,Oriolus bouroensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,Oriolus decipiens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,Oriolus cruentus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10113,Oriolus consanguineus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10114,Oriolus oriolus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10115,Oriolus kundoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,Paramythia montium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,Paramythia olivacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10118,Ptilorrhoa caerulescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,Ptilorrhoa geislerorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,Cinclosoma castaneothorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,Cinclosoma marginatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,Cinclosoma cinnamomeum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,Cinclosoma alisteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,Falcunculus frontatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,Falcunculus leucogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,Falcunculus whitei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,Pachycephala implicata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,Pachycephala richardsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,Pachycephala pectoralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,Pachycephala teysmanni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,Pachycephala fulvotincta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,Pachycephala orioloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,Pachycephala feminina,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
10134,Pachycephala vitiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,Pachycephala mentalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,Pachycephala par,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,Pteruthius flaviscapis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,Pteruthius aeralatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10139,Hylophilus flavipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,Hylophilus insularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10141,Hylophilus viridiflavus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10142,Hylophilus thoracicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10143,Hylophilus griseiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,Vireolanius leucotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,Vireolanius mikettae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,Tunchiornis luteifrons,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10147,Pericrocotus erythropygius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10148,Pericrocotus albifrons,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10149,Pericrocotus solaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,Pericrocotus montanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,Coracina caledonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,Coracina welchmani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,Coracina striata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,Coracina panayensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,Coracina dobsoni,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
10156,Ceblepyris cinereus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,Ceblepyris cucullatus,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0
10158,Edolisoma tenuirostre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,Edolisoma salomonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160,Edolisoma holopolium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10161,Edolisoma pygmaeum,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10162,Edolisoma remotum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,Edolisoma grayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,Edolisoma obiense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10165,Edolisoma meyerii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10166,Edolisoma rostratum,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10167,Edolisoma monacha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10168,Edolisoma nesiotis,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
10169,Edolisoma insperatum,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
10170,Lalage atrovirens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,Lalage leucoptera,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10172,Lalage leucomela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,Lalage conjuncta,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10174,Lalage melanoleuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,Lalage minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10176,Cracticus torquatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,Cracticus argenteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,Cyanolanius madagascarinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,Cyanolanius comorensis,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
10180,Tephrodornis virgatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,Tephrodornis sylvicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,Tephrodornis pondicerianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,Tephrodornis affinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10184,Batis mixta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,Dyaphorophyia castanea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186,Dyaphorophyia concreta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10187,Dyaphorophyia ansorgei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10188,Laniarius poensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,Laniarius holomelas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190,Telophorus viridis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10191,Lamprolia victoriae,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10192,Lamprolia klinesmithi,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0
10193,Rhipidura cyaniceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,Rhipidura sauli,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0
10195,Rhipidura albiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,Rhipidura superciliaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,Rhipidura samarensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,Rhipidura rufiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,Rhipidura hoedti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,Rhipidura kordensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,Rhipidura tenkatei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,Rhipidura isura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,Rhipidura obiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,Rhipidura bouruensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,Rhipidura cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10206,Rhipidura assimilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10207,Rhipidura cockerelli,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10208,Rhipidura coultasi,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10209,Rhipidura javanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210,Rhipidura nigritorquis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,Rhipidura albogularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10212,Rhipidura albicollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10213,Rhipidura drownei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10214,Rhipidura ocularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10215,Rhipidura rufifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,Rhipidura melanolaema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10217,Rhipidura verreauxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10218,Rhipidura rufilateralis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10219,Rhipidura spilodera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,Rhipidura layardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,Dicrurus adsimilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,Dicrurus modestus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10223,Dicrurus striatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,Dicrurus paradiseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,Dicrurus lophorinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,Myiagra azureocapilla,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10227,Myiagra castaneigularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,Myiagra hebetior,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10229,Myiagra cervinicolor,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10230,Myiagra eichhorni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,Myiagra inquieta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,Myiagra nana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,Arses telescopthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,Arses lorealis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,Symposiachrus barbatus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10236,Symposiachrus malaitae,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10237,Symposiachrus verticalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10238,Symposiachrus ateralbus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10239,Monarcha castaneiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,Monarcha megarhynchus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10241,Monarcha ugiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,Trochocercus cyanomelas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10243,Trochocercus bivittatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,Hypothymis azurea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10245,Hypothymis puella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10246,Terpsiphone cinnamomea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,Terpsiphone unirufa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,Terpsiphone paradisi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,Terpsiphone incei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250,Terpsiphone affinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10251,Terpsiphone floris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10252,Terpsiphone rufocinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10253,Terpsiphone batesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10254,Lanius isabellinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10255,Lanius phoenicuroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10256,Lanius sphenocercus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257,Lanius giganteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,Lanius excubitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10259,Lanius borealis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,Platysmurus leucopterus,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0
10261,Platysmurus aterrimus,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0
10262,Dendrocitta occipitalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10263,Urocissa whiteheadi,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0
10264,Urocissa xanthomelana,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
10265,Cyanopica cyanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10266,Garrulus glandarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10267,Garrulus leucotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10268,Garrulus bispecularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10269,Pica pica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,Pica mauritanica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10271,Pica asirensis,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,1
10272,Pica hudsonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10273,Nucifraga caryocatactes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,Nucifraga hemispila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10275,Nucifraga multipunctata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10276,Corvus enca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10277,Corvus violaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10278,Corvus orru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10279,Corvus insularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10280,Corvus macrorhynchos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10281,Cyanolyca armillata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10282,Cyanolyca quindiuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,Aphelocoma californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10284,Cyanocorax hafferi,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
10285,Lycocorax pyrrhopterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10286,Lycocorax obiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10287,Parotia lawesii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10288,Parotia berlepschi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10289,Callaeas cinereus,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10290,Callaeas wilsoni,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10291,Philesturnus carunculatus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10292,Philesturnus rufusater,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10293,Rhamphocharis crassirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294,Rhamphocharis piperata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10295,Cnemophilus macgregorii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10296,Cnemophilus sanguineus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10297,Petroica multicolor,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0
10298,Petroica pusilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10299,Petroica macrocephala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,Petroica dannefaerdi,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10301,Petroica australis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,Petroica longipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10303,Monachella muelleriana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10304,Monachella coultasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10305,Microeca flavigaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10306,Drymodes superciliaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10307,Drymodes beccarii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10308,Heteromyias albispecularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10309,Heteromyias armiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10310,Heteromyias cinereifrons,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10311,Niltava vivida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10312,Niltava oatesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10313,Cyanoptila cyanomelana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10314,Cyanoptila cumatilis,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10315,Sittiparus varius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10316,Sittiparus castaneoventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317,Sittiparus owstoni,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
10318,Sittiparus olivaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10319,Eumyias oscillans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320,Eumyias stresemanni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10321,Cyornis brunneatus,0,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0
10322,Cyornis nicobaricus,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10323,Poecile lugubris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324,Poecile hyrcanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10325,Crithagra striatipectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10326,Cyornis herioti,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10327,Crithagra canicapilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10328,Cyornis camarinensis,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10329,Cyanistes caeruleus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330,Cyanistes teneriffae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10331,Cyornis tickelliae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10332,Crithagra reichardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10333,Cyornis sumatrensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10334,Cyornis rubeculoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10335,Cyornis glaucicomans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10336,Cyornis rufigastra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10337,Cyornis djampeanus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10338,Crithagra gularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339,Melaniparus rufiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10340,Dessonornis anomalus,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
10341,Melaniparus niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10342,Dessonornis macclounii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10343,Dessonornis mbuluensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10344,Stiphrornis xanthogaster,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10345,Stiphrornis erythrothorax,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10346,Chrysocorythus estherae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10347,Chrysocorythus mindanensis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10348,Carduelis carduelis,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10349,Carduelis caniceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10350,Mirafra apiata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10351,Mirafra fasciolata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10352,Mirafra javanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10353,Eremalauda dunni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10354,Eremalauda eremodites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10355,Calandrella eremica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10356,Calandrella blanfordi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10357,Calandrella cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10358,Calandrella brachydactyla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10359,Calandrella dukhunensis,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0
10360,Sylvietta brachyura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10361,Sylvietta leucopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10362,Sheppardia bocagei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10363,Sheppardia poensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10364,Larvivora akahige,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10365,Larvivora tanensis,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10366,Larvivora komadori,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10367,Emberiza tahapisi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10368,Emberiza goslingi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
